Song ID,Song Name,Artist,Length,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,wav Path,Lyrics,Emotion
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,161920,0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4,./wav_clips/Teenagers_2.wav,"Paroles de la chanson Teenagers par My Chemical Romance
they're gonna clean up your looks
with all the lies in the books
to make a citizen out of you
because they sleep with a gun
and keep an eye on you, son
so they can watch all the things you do

because the drugs never work
they gonna give you a smirk
'cause they got methods
in keepin you clean
they gonna rip up yo heads
your aspirations to shreads
another cog in the murder machine

they said all teenagers scare the living shit out of me

they could care less as long as someone'll bleed
so darken your clothes
or strike a violent pose
maybe they'll leave you alone
but not me!

the boys and girls in the clique
the awful names that they stick 
you're never gonna fit in much, kid
but if you're troubled and hurt
what you got under your shirt
will make them pay for the things that they did

they said all teenagers scare the living shit out of me
they could care less as long as someone'll bleed
so darken your clothes
or strike a violent pose

maybe they'll leave you alone
but not me!

woahohhh,!

they say all teenagers scare the living shit out of me
they could care less as long as someone'll bleed
so darken your clothes
or strike a violent pose
maybe they'll leave you alone
but not me!

teenagers scare the living shit out of me
they could care less as long as someone'll bleed
so darken your clothes
or strike a violent pose
maybe they'll leave you alone

but not me!

all togehter, teenagers scare the living shit out of me
they could care less as long as someone'll bleed
so darken your clothes
or strike a violent pose
maybe they'll leave you alone
but not me!",angry
4yAEzjMpN9RZxZLqjqmW0X,Bleed American,Jimmy Eat World,185120,0.406,0.954,6,-3.609,0,0.106,0.00746,1.1e-06,0.348,0.598,159.93,4,./wav_clips/Bleed_American_0.wav,"Paroles de la chanson Bleed American par Jimmy Eat World

I'm not alone 'cause the TV's on, yeah
I'm not crazy 'cause I take the right pills every day
And rest, clean your conscience, clear your thoughts with Speyside with your grain
Clean your conscience, clear your thoughts with Speyside

Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Sign up, it's the picket line or the parade

Our lives

I'm not alone 'cause the TV's on, yeah
I'm not crazy 'cause I take the right pills every day
And rest, clean your conscience, clear your thoughts with Speyside with your grain
Clean your conscience, clear your thoughts with Speyside

Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Ah, our hearts, yeah, littering the topsoil
Sign up, it's the picket line or the parade
Our lives



(I bled the) greed from my arm
Won't they give it a rest now?
(Give it a rest now)
Now, now, now


Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Sign up, it's the picket line or the parade
Our lives, our coal",angry
4yAEzjMpN9RZxZLqjqmW0X,Bleed American,Jimmy Eat World,185120,0.406,0.954,6,-3.609,0,0.106,0.00746,1.1e-06,0.348,0.598,159.93,4,./wav_clips/Bleed_American_1.wav,"Paroles de la chanson Bleed American par Jimmy Eat World

I'm not alone 'cause the TV's on, yeah
I'm not crazy 'cause I take the right pills every day
And rest, clean your conscience, clear your thoughts with Speyside with your grain
Clean your conscience, clear your thoughts with Speyside

Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Sign up, it's the picket line or the parade

Our lives

I'm not alone 'cause the TV's on, yeah
I'm not crazy 'cause I take the right pills every day
And rest, clean your conscience, clear your thoughts with Speyside with your grain
Clean your conscience, clear your thoughts with Speyside

Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Ah, our hearts, yeah, littering the topsoil
Sign up, it's the picket line or the parade
Our lives



(I bled the) greed from my arm
Won't they give it a rest now?
(Give it a rest now)
Now, now, now


Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Sign up, it's the picket line or the parade
Our lives, our coal",angry
4yAEzjMpN9RZxZLqjqmW0X,Bleed American,Jimmy Eat World,185120,0.406,0.954,6,-3.609,0,0.106,0.00746,1.1e-06,0.348,0.598,159.93,4,./wav_clips/Bleed_American_2.wav,"Paroles de la chanson Bleed American par Jimmy Eat World

I'm not alone 'cause the TV's on, yeah
I'm not crazy 'cause I take the right pills every day
And rest, clean your conscience, clear your thoughts with Speyside with your grain
Clean your conscience, clear your thoughts with Speyside

Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Sign up, it's the picket line or the parade

Our lives

I'm not alone 'cause the TV's on, yeah
I'm not crazy 'cause I take the right pills every day
And rest, clean your conscience, clear your thoughts with Speyside with your grain
Clean your conscience, clear your thoughts with Speyside

Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Ah, our hearts, yeah, littering the topsoil
Sign up, it's the picket line or the parade
Our lives



(I bled the) greed from my arm
Won't they give it a rest now?
(Give it a rest now)
Now, now, now


Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Tune in and we can get the last call
Our lives, our coal
Salt, sweat, sugar on the asphalt
Our hearts littering the topsoil
Sign up, it's the picket line or the parade
Our lives, our coal",angry
1H3aJpfpjEFt3i8KsWbgmP,One Man Army,Our Lady Peace,202293,0.406,0.888,6,-4.204,1,0.131,0.0273,0,0.0848,0.592,159.386,4,./wav_clips/One_Man_Army_0.wav,"Paroles de la chanson One Man Army par Our Lady Peace
Take these plastic people

Read their lips, now let it linger

Is there anything

That makes them sound, sincere?

'Come one tightly hold your hand

Take a deep breath, give them the finger

Are you worried

That your thoughts are not quite clear?

Twitch, overlooked, unfit appearance

But I remember falling

But I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling


For your lies

Unbutton your clothes

Undress your soul

Show them your vigor

Are these inhibitions easiest to fear?

And c'mon take this gasoline tin

Head up high, walk like a winner

Let the bare feet be the last sound

That they hear

Twitch, overlooked, unfit appearance

But I remember falling

Well, I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling

For your lies


Falling

Well, I remember falling

Well, I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling

But I remember crawling

Through the wayside, falling

Well, I remember marching

But I don't wanna remember falling

But I don't wanna remember falling

For your lies",angry
1H3aJpfpjEFt3i8KsWbgmP,One Man Army,Our Lady Peace,202293,0.406,0.888,6,-4.204,1,0.131,0.0273,0,0.0848,0.592,159.386,4,./wav_clips/One_Man_Army_1.wav,"Paroles de la chanson One Man Army par Our Lady Peace
Take these plastic people

Read their lips, now let it linger

Is there anything

That makes them sound, sincere?

'Come one tightly hold your hand

Take a deep breath, give them the finger

Are you worried

That your thoughts are not quite clear?

Twitch, overlooked, unfit appearance

But I remember falling

But I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling


For your lies

Unbutton your clothes

Undress your soul

Show them your vigor

Are these inhibitions easiest to fear?

And c'mon take this gasoline tin

Head up high, walk like a winner

Let the bare feet be the last sound

That they hear

Twitch, overlooked, unfit appearance

But I remember falling

Well, I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling

For your lies


Falling

Well, I remember falling

Well, I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling

But I remember crawling

Through the wayside, falling

Well, I remember marching

But I don't wanna remember falling

But I don't wanna remember falling

For your lies",angry
1H3aJpfpjEFt3i8KsWbgmP,One Man Army,Our Lady Peace,202293,0.406,0.888,6,-4.204,1,0.131,0.0273,0,0.0848,0.592,159.386,4,./wav_clips/One_Man_Army_2.wav,"Paroles de la chanson One Man Army par Our Lady Peace
Take these plastic people

Read their lips, now let it linger

Is there anything

That makes them sound, sincere?

'Come one tightly hold your hand

Take a deep breath, give them the finger

Are you worried

That your thoughts are not quite clear?

Twitch, overlooked, unfit appearance

But I remember falling

But I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling


For your lies

Unbutton your clothes

Undress your soul

Show them your vigor

Are these inhibitions easiest to fear?

And c'mon take this gasoline tin

Head up high, walk like a winner

Let the bare feet be the last sound

That they hear

Twitch, overlooked, unfit appearance

But I remember falling

Well, I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling

For your lies


Falling

Well, I remember falling

Well, I remember marching

Like a one man army

Through the blaze

I remember coughing

But I believe in something

But I don't wanna remember falling

But I remember crawling

Through the wayside, falling

Well, I remember marching

But I don't wanna remember falling

But I don't wanna remember falling

For your lies",angry
4p2jo1xK7NfLWpX1uQ5EXe,Save Me,Unwritten Law,211853,0.53,0.875,1,-5.112,1,0.037,0.00254,0,0.119,0.49,76.159,4,./wav_clips/Save_Me_0.wav,Lyrics not found,angry
4p2jo1xK7NfLWpX1uQ5EXe,Save Me,Unwritten Law,211853,0.53,0.875,1,-5.112,1,0.037,0.00254,0,0.119,0.49,76.159,4,./wav_clips/Save_Me_1.wav,Lyrics not found,angry
4p2jo1xK7NfLWpX1uQ5EXe,Save Me,Unwritten Law,211853,0.53,0.875,1,-5.112,1,0.037,0.00254,0,0.119,0.49,76.159,4,./wav_clips/Save_Me_2.wav,Lyrics not found,angry
1hKdDCpiI9mqz1jVHRKG0E,Enter Sandman,Metallica,331573,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,4,./wav_clips/Enter_Sandman_0.wav,"Paroles de la chanson Enter Sandman par Metallica
Say your prayers, little one, don't forget, my son
To include everyone
I tuck you in, warm within, keep you free from sin
'Til the Sandman, he comes

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land

Something's wrong, shut the light, heavy thoughts tonight

And they aren't of Snow White
Dreams of war, dreams of liars, dreams of dragons' fire
And of things that will bite, yeah

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land
Yeah-hah

Now, I lay me down to sleep (Now, I lay me down to sleep)
Pray the Lord my soul to keep (Pray the Lord my soul to keep)

If I die before I wake (If I die before I wake)
Pray the Lord my soul to take (Pray the Lord my soul to take)
Hush, little baby, don't say a word
And never mind that noise you heard
It's just the beast under your bed
In your closet, in your head

Exit light
Enter night
Grain of sand

Exit light
Enter night
Take my hand
We're off to never-never land (yeah, haha haha)

Oh! Yeah-yeah, yo

We're off to never-never land
Take my hand
We're off to never-never land
Take my hand
We're off to never-never land
We're off to never-never land
We're off to never-never land
We're off to never-never land",angry
1hKdDCpiI9mqz1jVHRKG0E,Enter Sandman,Metallica,331573,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,4,./wav_clips/Enter_Sandman_1.wav,"Paroles de la chanson Enter Sandman par Metallica
Say your prayers, little one, don't forget, my son
To include everyone
I tuck you in, warm within, keep you free from sin
'Til the Sandman, he comes

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land

Something's wrong, shut the light, heavy thoughts tonight

And they aren't of Snow White
Dreams of war, dreams of liars, dreams of dragons' fire
And of things that will bite, yeah

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land
Yeah-hah

Now, I lay me down to sleep (Now, I lay me down to sleep)
Pray the Lord my soul to keep (Pray the Lord my soul to keep)

If I die before I wake (If I die before I wake)
Pray the Lord my soul to take (Pray the Lord my soul to take)
Hush, little baby, don't say a word
And never mind that noise you heard
It's just the beast under your bed
In your closet, in your head

Exit light
Enter night
Grain of sand

Exit light
Enter night
Take my hand
We're off to never-never land (yeah, haha haha)

Oh! Yeah-yeah, yo

We're off to never-never land
Take my hand
We're off to never-never land
Take my hand
We're off to never-never land
We're off to never-never land
We're off to never-never land
We're off to never-never land",angry
1hKdDCpiI9mqz1jVHRKG0E,Enter Sandman,Metallica,331573,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,4,./wav_clips/Enter_Sandman_2.wav,"Paroles de la chanson Enter Sandman par Metallica
Say your prayers, little one, don't forget, my son
To include everyone
I tuck you in, warm within, keep you free from sin
'Til the Sandman, he comes

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land

Something's wrong, shut the light, heavy thoughts tonight

And they aren't of Snow White
Dreams of war, dreams of liars, dreams of dragons' fire
And of things that will bite, yeah

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land
Yeah-hah

Now, I lay me down to sleep (Now, I lay me down to sleep)
Pray the Lord my soul to keep (Pray the Lord my soul to keep)

If I die before I wake (If I die before I wake)
Pray the Lord my soul to take (Pray the Lord my soul to take)
Hush, little baby, don't say a word
And never mind that noise you heard
It's just the beast under your bed
In your closet, in your head

Exit light
Enter night
Grain of sand

Exit light
Enter night
Take my hand
We're off to never-never land (yeah, haha haha)

Oh! Yeah-yeah, yo

We're off to never-never land
Take my hand
We're off to never-never land
Take my hand
We're off to never-never land
We're off to never-never land
We're off to never-never land
We're off to never-never land",angry
1Y13csEpu3TK5gQdzGLrd8,Pardon Me,Incubus,223746,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,4,./wav_clips/Pardon_Me_0.wav,"Paroles de la chanson Pardon Me par Incubus
A decade ago

I never thought I would be

At twenty-three

On the verge of spontaneous combustion

Wo-is-me



But I guess that it comes with the territory

An ominous landscape of never ending calamity

I need you to hear

I need you to see that I have had all that I can take

And exploding seems like a definite possibility to me



So pardon me while I burst into flames

I've had enough of the world and it's people's mindless games


So pardon me while I burn and rise above the flame

Pardon me, pardon me, I'll never be the same



Not two days ago

I was having a look in a book

And I saw a picture of a guy fried up above his knees

I said, 'I can relate'

`Cause lately I've been thinking of combustication

As a welcomed vacation 

From the burdens of the planet earth



Like gravity, hypocrisy, and the perils of being in 3-D

And thinking so much differently



So pardon me while I burst into flames

I've had enough of the world and it's people's mindless games


So pardon me while I burn and rise above the flame

Pardon me, pardon me, I'll never be the same",angry
1Y13csEpu3TK5gQdzGLrd8,Pardon Me,Incubus,223746,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,4,./wav_clips/Pardon_Me_1.wav,"Paroles de la chanson Pardon Me par Incubus
A decade ago

I never thought I would be

At twenty-three

On the verge of spontaneous combustion

Wo-is-me



But I guess that it comes with the territory

An ominous landscape of never ending calamity

I need you to hear

I need you to see that I have had all that I can take

And exploding seems like a definite possibility to me



So pardon me while I burst into flames

I've had enough of the world and it's people's mindless games


So pardon me while I burn and rise above the flame

Pardon me, pardon me, I'll never be the same



Not two days ago

I was having a look in a book

And I saw a picture of a guy fried up above his knees

I said, 'I can relate'

`Cause lately I've been thinking of combustication

As a welcomed vacation 

From the burdens of the planet earth



Like gravity, hypocrisy, and the perils of being in 3-D

And thinking so much differently



So pardon me while I burst into flames

I've had enough of the world and it's people's mindless games


So pardon me while I burn and rise above the flame

Pardon me, pardon me, I'll never be the same",angry
1Y13csEpu3TK5gQdzGLrd8,Pardon Me,Incubus,223746,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,4,./wav_clips/Pardon_Me_2.wav,"Paroles de la chanson Pardon Me par Incubus
A decade ago

I never thought I would be

At twenty-three

On the verge of spontaneous combustion

Wo-is-me



But I guess that it comes with the territory

An ominous landscape of never ending calamity

I need you to hear

I need you to see that I have had all that I can take

And exploding seems like a definite possibility to me



So pardon me while I burst into flames

I've had enough of the world and it's people's mindless games


So pardon me while I burn and rise above the flame

Pardon me, pardon me, I'll never be the same



Not two days ago

I was having a look in a book

And I saw a picture of a guy fried up above his knees

I said, 'I can relate'

`Cause lately I've been thinking of combustication

As a welcomed vacation 

From the burdens of the planet earth



Like gravity, hypocrisy, and the perils of being in 3-D

And thinking so much differently



So pardon me while I burst into flames

I've had enough of the world and it's people's mindless games


So pardon me while I burn and rise above the flame

Pardon me, pardon me, I'll never be the same",angry
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Twenty One Pilots,188493,0.655,0.632,2,-4.802,1,0.0489,0.0189,0,0.0722,0.447,120.113,4,./wav_clips/Tear_in_My_Heart_0.wav,"Paroles de la chanson Tear In My Heart par Twenty One Pilots
Sometimes you gotta bleed to know
That you’re alive and have a soul
But it takes someone to come around
To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been

The songs on the radio are okay
But my taste in music is your face
And it takes a song to come around

To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been

You fell asleep in my car I drove the whole time
But that’s okay I’ll just avoid the holes so you sleep fine
I’m driving here I sit
Cursing my government
For not using my taxes to fill holes with more cement
You fell asleep in my car I drove the whole time

But that’s okay I’ll just avoid the holes so you sleep fine
I’m driving here I sit
Cursing my government
For not using my taxes to fill holes with more cement
Sometimes you gotta bleed to know, oh, oh
That you’re alive and have a soul, oh, oh
But it takes someone to come around
To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been


My heart is my armor
She’s the tear in my heart
She’s a carver
She’s a butcher with a smile
Cut me farther
Than I’ve ever been
Than I’ve ever been
Than I’ve ever been
Than I’ve ever been",angry
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Twenty One Pilots,188493,0.655,0.632,2,-4.802,1,0.0489,0.0189,0,0.0722,0.447,120.113,4,./wav_clips/Tear_in_My_Heart_1.wav,"Paroles de la chanson Tear In My Heart par Twenty One Pilots
Sometimes you gotta bleed to know
That you’re alive and have a soul
But it takes someone to come around
To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been

The songs on the radio are okay
But my taste in music is your face
And it takes a song to come around

To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been

You fell asleep in my car I drove the whole time
But that’s okay I’ll just avoid the holes so you sleep fine
I’m driving here I sit
Cursing my government
For not using my taxes to fill holes with more cement
You fell asleep in my car I drove the whole time

But that’s okay I’ll just avoid the holes so you sleep fine
I’m driving here I sit
Cursing my government
For not using my taxes to fill holes with more cement
Sometimes you gotta bleed to know, oh, oh
That you’re alive and have a soul, oh, oh
But it takes someone to come around
To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been


My heart is my armor
She’s the tear in my heart
She’s a carver
She’s a butcher with a smile
Cut me farther
Than I’ve ever been
Than I’ve ever been
Than I’ve ever been
Than I’ve ever been",angry
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Twenty One Pilots,188493,0.655,0.632,2,-4.802,1,0.0489,0.0189,0,0.0722,0.447,120.113,4,./wav_clips/Tear_in_My_Heart_2.wav,"Paroles de la chanson Tear In My Heart par Twenty One Pilots
Sometimes you gotta bleed to know
That you’re alive and have a soul
But it takes someone to come around
To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been

The songs on the radio are okay
But my taste in music is your face
And it takes a song to come around

To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been

You fell asleep in my car I drove the whole time
But that’s okay I’ll just avoid the holes so you sleep fine
I’m driving here I sit
Cursing my government
For not using my taxes to fill holes with more cement
You fell asleep in my car I drove the whole time

But that’s okay I’ll just avoid the holes so you sleep fine
I’m driving here I sit
Cursing my government
For not using my taxes to fill holes with more cement
Sometimes you gotta bleed to know, oh, oh
That you’re alive and have a soul, oh, oh
But it takes someone to come around
To show you how

She’s the tear in my heart
I’m alive
She’s the tear in my heart
I’m on fire
She’s the tear in my heart
Take me higher
Than I’ve ever been


My heart is my armor
She’s the tear in my heart
She’s a carver
She’s a butcher with a smile
Cut me farther
Than I’ve ever been
Than I’ve ever been
Than I’ve ever been
Than I’ve ever been",angry
4JaJuGSfhcA7kavdgS3yn6,Dragula,Rob Zombie,222986,0.568,0.95,0,-6.187,0,0.0639,5.12e-05,5.92e-06,0.0754,0.572,125.046,4,./wav_clips/Dragula_0.wav,"Paroles de la chanson Dragula par Rob Zombie
Superstition, fear, and jealousy

Dead I am the one, exterminatin' son
Slippin' through the trees, stranglin' the breeze
Dead I am the sky, watchin' angels cry
While they slowly turn, conquering the worm

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Dead I am the pool, spreading from the fool
Weak and want you need, nowhere as you bleed

Dead I am the rat, feast upon the cat
Tender is the fur, dying as you purr

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Do it baby, do it baby
Do it baby, do it baby
Burn like an animal

Dead I am the life, dig into the skin
Knuckle, crack the bone, 21 to win
Dead I am the dog, hound of hell, you cry
Devil on your back, I can never die


Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Do it baby, do it baby
Do it baby, do it baby
Burn like an animal

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula


Dig through the ditches
And burn through the witches
I slam in the back of my Dragula",angry
4JaJuGSfhcA7kavdgS3yn6,Dragula,Rob Zombie,222986,0.568,0.95,0,-6.187,0,0.0639,5.12e-05,5.92e-06,0.0754,0.572,125.046,4,./wav_clips/Dragula_1.wav,"Paroles de la chanson Dragula par Rob Zombie
Superstition, fear, and jealousy

Dead I am the one, exterminatin' son
Slippin' through the trees, stranglin' the breeze
Dead I am the sky, watchin' angels cry
While they slowly turn, conquering the worm

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Dead I am the pool, spreading from the fool
Weak and want you need, nowhere as you bleed

Dead I am the rat, feast upon the cat
Tender is the fur, dying as you purr

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Do it baby, do it baby
Do it baby, do it baby
Burn like an animal

Dead I am the life, dig into the skin
Knuckle, crack the bone, 21 to win
Dead I am the dog, hound of hell, you cry
Devil on your back, I can never die


Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Do it baby, do it baby
Do it baby, do it baby
Burn like an animal

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula


Dig through the ditches
And burn through the witches
I slam in the back of my Dragula",angry
4JaJuGSfhcA7kavdgS3yn6,Dragula,Rob Zombie,222986,0.568,0.95,0,-6.187,0,0.0639,5.12e-05,5.92e-06,0.0754,0.572,125.046,4,./wav_clips/Dragula_2.wav,"Paroles de la chanson Dragula par Rob Zombie
Superstition, fear, and jealousy

Dead I am the one, exterminatin' son
Slippin' through the trees, stranglin' the breeze
Dead I am the sky, watchin' angels cry
While they slowly turn, conquering the worm

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Dead I am the pool, spreading from the fool
Weak and want you need, nowhere as you bleed

Dead I am the rat, feast upon the cat
Tender is the fur, dying as you purr

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Do it baby, do it baby
Do it baby, do it baby
Burn like an animal

Dead I am the life, dig into the skin
Knuckle, crack the bone, 21 to win
Dead I am the dog, hound of hell, you cry
Devil on your back, I can never die


Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Do it baby, do it baby
Do it baby, do it baby
Burn like an animal

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula


Dig through the ditches
And burn through the witches
I slam in the back of my Dragula",angry
3ZFwuJwUpIl0GeXsvF1ELf,Nothing Else Matters,Metallica,388733,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,3,./wav_clips/Nothing_Else_Matters_0.wav,"Paroles de la chanson Nothing Else Matters par Metallica
So close no matter how far
couldn't be much more from the heart
forever trust in who we are
and nothing else matters

never opened myself this way
life is ours, we live it our way
all these words I don't just say
and nothing else matters

trust I seek and I find in you
every day for us something new
open mind for a different view
and nothing else matters

never cared for what they do

never cared for what they know
But I know

so close no matter how far
couldn't be much more from the heart
forever trusting who we are
and nothing else matters

never cared for what they do
never cared for what they know
And I know

I never opened myself this way
life is ours, we live it our way
all these words I don't just say
and nothing else matters

trust I seek and I find in you

every day for us something new
open mind for a different view
and nothing else matters

never cared for what they say
never cared for games they play
never cared for what they do
never cared for what they know
and I know (yeah!)

so close no matter how far
couldn't be much more from the heart
forever trust in who we are
no nothing else matters",angry
3ZFwuJwUpIl0GeXsvF1ELf,Nothing Else Matters,Metallica,388733,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,3,./wav_clips/Nothing_Else_Matters_1.wav,"Paroles de la chanson Nothing Else Matters par Metallica
So close no matter how far
couldn't be much more from the heart
forever trust in who we are
and nothing else matters

never opened myself this way
life is ours, we live it our way
all these words I don't just say
and nothing else matters

trust I seek and I find in you
every day for us something new
open mind for a different view
and nothing else matters

never cared for what they do

never cared for what they know
But I know

so close no matter how far
couldn't be much more from the heart
forever trusting who we are
and nothing else matters

never cared for what they do
never cared for what they know
And I know

I never opened myself this way
life is ours, we live it our way
all these words I don't just say
and nothing else matters

trust I seek and I find in you

every day for us something new
open mind for a different view
and nothing else matters

never cared for what they say
never cared for games they play
never cared for what they do
never cared for what they know
and I know (yeah!)

so close no matter how far
couldn't be much more from the heart
forever trust in who we are
no nothing else matters",angry
3ZFwuJwUpIl0GeXsvF1ELf,Nothing Else Matters,Metallica,388733,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,3,./wav_clips/Nothing_Else_Matters_2.wav,"Paroles de la chanson Nothing Else Matters par Metallica
So close no matter how far
couldn't be much more from the heart
forever trust in who we are
and nothing else matters

never opened myself this way
life is ours, we live it our way
all these words I don't just say
and nothing else matters

trust I seek and I find in you
every day for us something new
open mind for a different view
and nothing else matters

never cared for what they do

never cared for what they know
But I know

so close no matter how far
couldn't be much more from the heart
forever trusting who we are
and nothing else matters

never cared for what they do
never cared for what they know
And I know

I never opened myself this way
life is ours, we live it our way
all these words I don't just say
and nothing else matters

trust I seek and I find in you

every day for us something new
open mind for a different view
and nothing else matters

never cared for what they say
never cared for games they play
never cared for what they do
never cared for what they know
and I know (yeah!)

so close no matter how far
couldn't be much more from the heart
forever trust in who we are
no nothing else matters",angry
6aF5JtQSrh7wNrkDE9B0My,When Worlds Collide,Powerman 5000,177960,0.56,0.903,11,-4.77,1,0.0754,0.00132,0,0.291,0.581,143.821,4,./wav_clips/When_Worlds_Collide_0.wav,Lyrics not found,angry
